"Line","Column","Message","Extent","RuleName","Severity","ScriptName","ScriptPath","RuleSuppressionID","SuggestedCorrections","IsSuppressed"
"1","3","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Checkpoint-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Checkpoint-VM.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"7","16","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Checkpoint-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Checkpoint-VM.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"22","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Checkpoint-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Checkpoint-VM.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"24","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Checkpoint-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Checkpoint-VM.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"26","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Checkpoint-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Checkpoint-VM.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"28","2","The variable 'JSON' is assigned but never used.","$JSON","PSUseDeclaredVarsMoreThanAssignments","Warning","Checkpoint-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Checkpoint-VM.ps1","JSON",,"False"
"16","17","'New-HypervVm' has the ShouldProcess attribute but does not call ShouldProcess/ShouldContinue.","SupportsShouldProcess","PSShouldProcess","Warning","Checkpoint-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Checkpoint-VM.ps1",,,"False"
"1","3","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Checkpoint-VM.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Checkpoint-VM.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"7","16","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Checkpoint-VM.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Checkpoint-VM.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"22","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Checkpoint-VM.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Checkpoint-VM.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"25","2","The variable 'JSON' is assigned but never used.","$JSON","PSUseDeclaredVarsMoreThanAssignments","Warning","Checkpoint-VM.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Checkpoint-VM.TempPoint.ps1","JSON",,"False"
"16","17","'New-HypervVm' has the ShouldProcess attribute but does not call ShouldProcess/ShouldContinue.","SupportsShouldProcess","PSShouldProcess","Warning","Checkpoint-VM.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Checkpoint-VM.TempPoint.ps1",,,"False"
"4","3","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Delete-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Delete-VM.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"10","16","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Delete-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Delete-VM.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"20","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Delete-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Delete-VM.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"31","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Delete-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Delete-VM.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"34","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Delete-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Delete-VM.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"37","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Delete-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Delete-VM.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"25","11","The parameter 'vmmServer' has been declared but not used. ","$vmmServer","PSReviewUnusedParameter","Warning","Delete-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Delete-VM.ps1","vmmServer",,"False"
"28","11","The parameter 'vmName' has been declared but not used. ","$vmName","PSReviewUnusedParameter","Warning","Delete-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Delete-VM.ps1","vmName",,"False"
"18","10","The cmdlet 'Delete-VM' uses an unapproved verb.","Delete-VM","PSUseApprovedVerbs","Warning","Delete-VM.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Delete-VM.ps1",,,"False"
"1","3","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Get-AllHyperVHosts.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Get-AllHyperVHosts.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"7","16","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Get-AllHyperVHosts.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Get-AllHyperVHosts.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"18","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Get-AllHyperVHosts.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Public\Get-AllHyperVHosts.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
